node1,node2,distance,distance_to_depot,total_demand,is_customer,total_service_time,total_ready_time,total_due_time,rain,traffic,cost
47,19,31.87,39.69,12.63,1,9.22,76.57,176.83,0.49,0.24,679.96
47,20,47.02,34.5,13.02,1,9.08,49.8,162.48,0.03,0.23,627.8
47,21,45.55,31.96,6.65,1,4.01,70.35,176.83,0.95,0.27,592.29
47,22,50.92,44.21,4.3,1,7.55,97.15,176.83,0.78,0.58,655.61
47,23,30.13,42.94,6.34,1,8.94,72.71,119.44,0.22,0.92,575.02
47,24,41.49,49.48,9.66,1,9.51,49.8,170.13,0.49,0.26,640.1
47,25,54.04,40.08,10.72,1,2.56,49.8,176.83,0.46,0.2,586.55
47,26,1.0,18.97,5.12,1,2.36,49.8,125.18,0.23,0.31,396.75
47,27,32.45,49.27,10.17,1,4.28,49.8,173.48,0.71,0.32,601.0
47,28,36.35,46.3,9.81,1,10.03,54.04,106.17,0.09,0.74,582.76
47,29,33.72,52.05,8.46,1,2.55,61.75,117.91,0.51,0.18,510.03
47,30,40.58,22.3,8.14,1,4.85,49.8,149.48,0.27,0.06,508.56
47,31,27.85,44.38,6.79,1,9.18,49.8,169.17,0.02,0.49,576.4
47,32,54.98,40.95,8.47,1,3.76,49.8,156.66,0.02,0.78,564.69
47,33,40.04,30.69,12.88,1,6.42,94.43,142.18,0.69,0.64,666.84
47,34,23.99,6.3,10.01,1,6.97,49.8,154.4,0.48,0.99,577.79
47,35,54.37,45.51,6.36,1,8.73,49.8,118.14,0.36,0.19,546.22
47,36,65.44,48.14,12.95,1,3.92,84.22,139.67,0.15,0.85,656.17
47,37,44.26,40.87,10.15,1,8.45,86.48,135.32,0.02,0.8,633.93
47,38,46.79,46.19,8.13,1,2.94,80.75,115.27,0.25,0.36,530.2
47,39,20.21,28.3,5.43,1,7.17,49.8,121.99,0.72,0.62,513.3
47,40,15.59,30.66,6.45,1,2.3,55.7,136.53,0.62,0.28,470.98
47,41,40.8,25.19,8.82,1,10.73,86.71,128.37,0.39,0.55,623.57
47,42,44.26,48.27,11.08,1,10.44,49.8,176.83,0.29,0.46,671.86
47,43,39.31,26.74,12.92,1,9.02,61.26,176.83,0.24,0.27,649.04
47,44,61.41,43.21,10.27,1,9.33,56.79,163.88,0.92,0.24,679.29
47,45,19.5,36.54,6.48,1,3.15,50.61,140.75,0.82,0.52,510.7
47,46,27.44,43.65,5.27,1,3.51,50.93,176.83,0.75,0.5,549.15
47,48,39.05,55.93,9.76,1,6.47,57.28,146.51,0.4,0.42,602.07
47,49,38.53,27.98,10.81,1,5.86,50.61,176.83,0.36,0.12,584.65
48,0,55.93,0.0,6.7,0,5.26,57.28,146.51,0.52,0.9,450.32
48,1,82.36,64.33,10.94,1,11.32,57.28,146.51,0.85,0.33,732.08
48,2,41.54,15.83,9.44,1,7.94,99.29,142.14,0.51,0.97,646.6
48,3,103.55,50.0,13.27,1,11.16,57.28,146.51,0.49,0.63,757.64
48,4,17.71,39.53,12.29,1,9.63,57.28,134.3,0.71,0.19,613.02
48,5,90.48,35.01,9.35,1,11.56,57.28,136.79,0.99,0.42,699.16
48,6,61.73,26.89,13.35,1,9.54,57.28,145.9,0.8,0.15,668.2
48,7,86.27,44.42,9.28,1,6.89,68.36,146.51,0.37,0.65,658.26
48,8,20.28,46.24,7.84,1,9.01,57.28,146.51,0.61,0.64,601.31
48,9,78.33,34.38,9.57,1,12.58,57.28,146.51,0.15,0.8,685.5
48,10,92.76,55.19,15.33,1,10.14,57.28,146.51,0.34,0.59,752.94
48,11,28.21,44.09,16.34,1,13.85,62.85,144.02,0.88,0.62,756.07
48,12,87.85,40.62,8.52,1,11.24,57.28,130.02,0.61,0.67,677.37
48,13,62.42,30.67,11.85,1,15.2,62.31,146.51,0.34,0.66,722.41
48,14,30.35,30.41,11.8,1,12.45,58.05,100.29,0.91,0.07,610.6
48,15,48.58,28.57,14.41,1,11.92,57.28,146.51,0.12,0.16,658.24
48,16,79.55,25.26,15.53,1,14.73,81.68,101.49,0.24,0.1,707.58
48,17,83.97,34.33,12.21,1,13.26,57.28,146.51,0.61,0.2,717.29
48,18,60.06,50.7,9.71,1,11.14,57.28,146.51,0.12,0.39,648.55
48,19,57.1,39.69,16.27,1,13.27,76.57,146.51,0.93,0.66,794.77
48,20,72.33,34.5,16.66,1,13.13,57.28,146.51,0.73,0.01,745.52
48,21,84.49,31.96,10.29,1,8.06,70.35,146.51,0.76,0.46,677.81
48,22,86.81,44.21,7.94,1,11.6,97.15,146.51,0.45,0.53,719.08
48,23,47.18,42.94,9.98,1,12.99,72.71,119.44,0.59,0.43,662.97
48,24,32.38,49.48,13.3,1,13.56,57.28,146.51,0.84,0.95,743.75
48,25,80.39,40.08,14.36,1,6.61,57.28,146.51,0.81,0.05,676.96
48,26,38.13,18.97,8.76,1,6.41,57.28,125.18,0.34,0.45,530.76
48,27,34.66,49.27,13.81,1,8.33,57.28,146.51,0.38,0.62,659.12
48,28,56.25,46.3,13.45,1,14.08,57.28,106.17,0.06,0.8,684.3
48,29,17.11,52.05,12.1,1,6.6,61.75,117.91,0.25,0.69,582.82
48,30,77.81,22.3,11.78,1,8.9,57.28,146.51,0.11,0.0,616.2
48,31,11.57,44.38,10.43,1,13.23,57.28,146.51,0.04,0.72,634.34
48,32,93.92,40.95,12.11,1,7.81,57.28,146.51,0.33,0.24,666.36
48,33,77.96,30.69,16.52,1,10.47,94.43,142.18,0.18,0.35,741.66
48,34,62.12,6.3,13.65,1,11.02,57.28,146.51,0.82,0.87,703.41
48,35,72.21,45.51,10.0,1,12.78,57.28,118.14,0.81,0.76,699.44
48,36,97.29,48.14,16.59,1,7.97,84.22,139.67,0.85,0.37,775.92
48,37,78.42,40.87,13.79,1,12.5,86.48,135.32,0.33,0.91,765.99
48,38,52.85,46.19,11.77,1,6.99,80.75,115.27,0.93,0.82,670.16
48,39,50.61,28.3,9.07,1,11.22,57.28,121.99,0.08,0.54,592.08
48,40,39.1,30.66,10.09,1,6.35,57.28,136.53,0.55,0.85,597.97
48,41,71.82,25.19,12.46,1,14.78,86.71,128.37,0.09,0.41,709.49
48,42,70.92,48.27,14.72,1,14.49,57.28,146.51,0.46,0.56,766.08
48,43,66.53,26.74,16.56,1,13.07,61.26,146.51,0.52,0.58,752.34
48,44,96.38,43.21,13.91,1,13.38,57.28,146.51,0.66,0.26,762.28
48,45,19.58,36.54,10.12,1,7.2,57.28,140.75,0.32,0.06,546.35
48,46,12.47,43.65,8.91,1,7.56,57.28,146.51,0.11,0.03,531.61
48,47,39.05,18.34,9.76,1,6.47,57.28,146.51,0.07,0.09,531.48
48,49,63.33,27.98,14.45,1,9.91,57.28,146.51,0.89,0.99,732.7
49,0,27.98,0.0,7.75,0,4.65,50.61,179.86,0.03,0.86,426.95
49,1,36.59,64.33,11.99,1,10.71,50.61,173.52,0.63,0.92,729.55
49,2,27.24,15.83,10.49,1,7.33,99.29,142.14,0.17,0.38,590.2
49,3,66.0,50.0,14.32,1,10.55,50.61,148.69,0.5,0.98,738.0
49,4,52.26,39.53,13.34,1,9.02,50.61,134.3,0.63,0.12,637.8
49,5,39.32,35.01,10.4,1,10.95,50.61,136.79,0.74,0.36,630.23
49,6,54.88,26.89,14.4,1,8.93,50.61,145.9,0.93,0.77,696.58
49,7,22.96,44.42,10.33,1,6.28,68.36,165.5,0.92,0.43,634.84
49,8,45.9,46.24,8.89,1,8.4,50.61,152.58,0.51,0.77,632.23
49,9,60.24,34.38,10.62,1,11.97,50.61,170.42,0.74,0.67,712.05
49,10,81.41,55.19,16.38,1,9.53,50.61,178.5,0.86,0.12,773.81
49,11,63.44,44.09,17.39,1,13.24,62.85,144.02,0.81,0.16,769.2
49,12,25.57,40.62,9.57,1,10.63,50.61,130.02,0.54,0.58,604.82
49,13,58.65,30.67,12.9,1,14.59,62.31,179.86,0.69,0.83,782.39
49,14,33.07,30.41,12.85,1,11.84,58.05,100.29,0.89,0.61,643.72
49,15,15.38,28.57,15.46,1,11.31,50.61,176.25,0.51,0.06,667.01
49,16,44.46,25.26,16.58,1,14.12,81.68,101.49,0.89,0.5,729.39
49,17,57.1,34.33,13.26,1,12.65,50.61,146.96,0.16,0.45,678.6
49,18,27.39,50.7,10.76,1,10.53,50.61,168.1,0.79,0.32,665.2
49,19,66.94,39.69,17.32,1,12.66,76.57,179.86,0.46,0.37,804.36
49,20,9.15,34.5,17.71,1,12.52,50.61,162.48,0.02,0.42,681.04
49,21,52.31,31.96,11.34,1,7.45,70.35,178.29,0.79,0.89,704.81
49,22,69.61,44.21,8.99,1,10.99,97.15,179.86,0.24,0.01,703.13
49,23,68.13,42.94,11.03,1,12.38,72.71,119.44,0.68,0.27,684.82
49,24,41.37,49.48,14.35,1,12.95,50.61,170.13,0.08,0.98,737.59
49,25,17.13,40.08,15.41,1,6.0,50.61,179.86,0.55,0.55,656.78
49,26,38.46,18.97,9.81,1,5.8,50.61,125.18,0.04,0.02,492.32
49,27,70.49,49.27,14.86,1,7.72,50.61,173.48,0.04,0.27,685.15
49,28,72.98,46.3,14.5,1,13.47,54.04,106.17,0.47,0.85,725.19
49,29,66.85,52.05,13.15,1,5.99,61.75,117.91,0.8,0.62,660.96
49,30,30.95,22.3,12.83,1,8.29,50.61,149.48,0.81,0.8,645.04
49,31,52.86,44.38,11.48,1,12.62,50.61,169.17,0.36,0.79,715.52
49,32,59.15,40.95,13.16,1,7.2,50.61,156.66,0.66,0.0,643.97
49,33,55.54,30.69,17.57,1,9.86,94.43,142.18,0.6,0.8,767.14
49,34,29.66,6.3,14.7,1,10.41,50.61,154.4,0.74,0.88,673.07
49,35,17.55,45.51,11.05,1,12.17,50.61,118.14,0.48,0.39,607.51
49,36,35.29,48.14,17.64,1,7.36,84.22,139.67,0.3,0.59,701.82
49,37,67.94,40.87,14.84,1,11.89,86.48,135.32,0.13,0.17,712.91
49,38,26.19,46.19,12.82,1,6.38,80.75,115.27,0.48,0.08,588.4
49,39,55.08,28.3,10.12,1,10.61,50.61,121.99,0.21,0.03,575.28
49,40,54.01,30.66,11.14,1,5.74,55.7,136.53,0.84,0.14,594.7
49,41,13.09,25.19,13.51,1,14.17,86.71,128.37,0.2,0.52,666.16
49,42,76.24,48.27,15.77,1,13.88,50.61,179.86,0.23,0.57,791.48
49,43,4.66,26.74,17.61,1,12.46,61.26,179.86,0.26,0.51,711.72
49,44,38.38,43.21,14.96,1,12.77,56.79,163.88,0.25,0.66,725.06
49,45,48.05,36.54,11.17,1,6.59,50.61,140.75,0.89,0.01,598.55
49,46,51.55,43.65,9.96,1,6.95,50.93,179.86,0.93,0.08,645.59
49,47,38.53,18.34,10.81,1,5.86,50.61,176.83,0.71,0.98,635.51
49,48,63.33,55.93,14.45,1,9.91,57.28,146.51,0.29,0.49,705.65
